1642;485;st
1645;486
1661;500
1662;508
1682;527
1685;536
1688;543
1683;558
1650;569
1624;557
1595;553
1595;559
1597;563
1607;567
1619;587
1616;595
1621;609
1620;626
1616;633
1604;632
1601;640
1601;646
1596;650
1597;660
1590;675
1574;684
1569;694
1572;704
1579;717
1589;750
1584;783
1565;778
1549;772
1535;737
1547;672
1546;642
1504;604
1498;595
1409;595
1399;590
1396;582
1372;578
1343;563
1330;541
1318;550
1313;559
1300;559
1294;569
1297;582
1287;590
1285;599
1279;605
1282;613
1271;630
1261;634
1254;631
1250;636
1248;638
1242;632
1236;635
1231;643
1222;639
1216;647
1209;655
1209;666
1208;670
1213;682
1204;702
1207;708
1205;717
1203;723
1205;730
1197;739
1193;739
1192;758
1200;764
1206;776
1209;785
1203;797
1210;798
1215;813
1216;829
1225;841
1224;853
1227;865
1232;879
1230;882
1238;893
1237;897
1245;906
1252;913
1253;920
1260;932
1270;943
1269;950
1268;955
1272;965
1273;979
1273;985
1267;989
1260;987
1257;987
1247;1005
1243;1014
1243;1023
1240;1030
1241;1038
1245;1051
1249;1060
1256;1074
1256;1080
1256;1082
1252;1082
1250;1086
1249;1088
1246;1088
1245;1091
1247;1100
1249;1107
1243;1108
1227;1092
1198;1088
1175;1094
1169;1094
1156;1091
1151;1092
1146;1083
1140;1088
1124;1081
1111;1083
1106;1092
1110;1111
1111;1129
1088;1144
1073;1172
1053;1163
1028;1176
997;1172
985;1188
967;1159
941;1144
934;1134
900;1112
916;1102
933;1091
934;1085
943;1075
938;1066
939;1063
927;1036
919;1034
897;1014
892;1014
882;1003
878;993
873;989
887;974
894;964
904;959
909;957
905;947
905;937
902;929
907;920
906;912
901;909
897;911
894;919
878;916
869;913
861;902
858;897
846;892
845;873
843;870
835;873
835;858
825;854
819;857
804;858
795;848
789;845
787;842
785;833
782;830
779;831
766;817
764;809
759;805
747;816
742;816
741;829
744;836
733;836
721;833
712;828
713;823
702;823
696;831
670;832
663;834;sl
644;840
661;775
688;761
672;667
704;633
732;601
730;565
773;546
799;451
811;440
868;402
939;347
950;334
985;333
1075;353
1123;302
1140;270
1147;251
1206;241
1253;256
1303;259
1329;257
1406;269
1436;261
1450;260
1515;281
1568;292
1589;306
1597;335
1580;485
1641;479
qst;coaFinmark##medium#finnmark.png#What county is represented by this coat-of-arms?#Hvilket fylke bruker dette våpenskjoldet?#spn#fra#ger#overridingHint1#overridingHint2
inf;UnDefRegion;FinnmarkNU#Finnmark;10;notUsed;Finnmarks coat of arms#Finnmarks våpenskjold#spn5#fra5#;defaulthint1#defaulthint2
901;1111;st
870;1095
856;1086
840;1074
801;1082
789;1106
785;1120
802;1140
810;1144
815;1165
815;1168
772;1161
764;1185
720;1213
760;1233
780;1265
784;1308
781;1331
774;1348
809;1350
800;1391
800;1401
689;1404
654;1424
624;1416
602;1441
585;1429
564;1440
538;1455
526;1470
482;1491
471;1516
470;1521
467;1523
461;1525
454;1522
451;1514
442;1509
433;1516
420;1511
413;1508
400;1524
402;1528
396;1532
386;1527
387;1538
389;1549
383;1557
381;1573
379;1581
378;1586
373;1581
374;1572
366;1563
363;1563
357;1554
361;1546
353;1537
363;1522
355;1509
363;1504
367;1494
368;1488
372;1487;sl
366;1472
359;1476
353;1468
352;1452
357;1436
359;1411
373;1375
398;1354
376;1312
368;1281
382;1228
388;1214
397;1187
413;1179
433;1111
439;1076
432;1017
422;1000
440;964;st
442;955
459;925
468;918
501;893
515;882
553;857
603;859
639;837
665;833
693;832
699;828
705;820
712;824
715;831
729;835
741;825
741;817
744;817
758;802
776;826
789;844
809;855
845;854
846;893
862;897
867;913
895;915
904;903
905;911
904;935
910;955
895;962
882;977
872;989
892;1014
907;1025
927;1040
939;1060
939;1068
943;1077
932;1092
921;1098
904;1110;sl
qst;coaTroms##medium#troms.png#What county is represented by this coat-of-arms?#Hvilket fylke bruker dette våpenskjoldet?#spn#fra#ger#overridingHint1#overridingHint2
inf;UnDefRegion;TromsNU#Troms;10;notUsed;Troms coat of arms#Troms våpenskjold#spn#fra#ger;defaulthint1#defaulthint2
604;1441;st
621;1482
650;1528
652;1554
656;1592
655;1597
630;1592
599;1592
576;1591
575;1614
551;1669
568;1740
569;1757
569;1782
548;1795
550;1818
611;1864
614;1874
629;1902
617;1933
612;1952
612;2023
612;2050
602;2088
632;2125
637;2133
608;2185
563;2214
580;2242
610;2284
613;2306
623;2330
643;2375
657;2406
654;2426
663;2458
645;2461
636;2470
622;2475
609;2487
606;2494
600;2493
587;2497
574;2509
566;2515
555;2513
547;2521
546;2530
541;2538
539;2547
545;2554
544;2560
533;2564
535;2569
535;2574
530;2573
522;2578
516;2578
511;2572
507;2572
507;2577
494;2580
490;2588
481;2594
471;2587
466;2586
464;2592
457;2588
452;2581
444;2581
435;2588
436;2572
432;2565
419;2565;sl
409;2504
359;2472
348;2457
345;2393
304;2379
330;2297
275;2248
285;2212
288;2162
358;2071
365;2031
353;1998
150;2022
146;2011
156;1991
187;1926
180;1850
174;1797
187;1771
202;1724
207;1712
221;1697
264;1661
228;1611
222;1583
218;1555
221;1539
237;1492
242;1467
255;1454
281;1413
288;1362
293;1338
305;1330
342;1357
341;1419
355;1435
355;1473
366;1472
372;1486
371;1494
368;1494;st
364;1500
365;1505
357;1510
361;1519
362;1528
355;1540
361;1550
358;1556
374;1571
373;1582
379;1586
379;1575
383;1564
388;1543
381;1527
396;1530
413;1508
428;1513
443;1512
455;1517
458;1523
468;1524
472;1515
478;1492
479;1488
486;1491
520;1477
542;1451
563;1442
584;1428
592;1433
599;1437;sl
qst;coaNordland##medium#nordland.png#What county is represented by this coat-of-arms?#Hvilket fylke bruker dette våpenskjoldet?#spn#fra#ger#overridingHint1#overridingHint2
inf;UnDefRegion;NordlandNU#Nordland;10;notUsed;Nordlands coat of arms#Nordlands våpenskjold#spn#fra#ger;defaulthint1#defaulthint2
662;2458;st
647;2462
644;2462
630;2474
617;2481
604;2487
598;2495
590;2496
584;2501
573;2508
566;2514
555;2513
549;2517
545;2523
546;2528
543;2534
544;2542
539;2544
539;2548
544;2551
546;2557
544;2560
531;2565
536;2571
534;2572
529;2573
521;2578
517;2579
511;2571
507;2575
506;2578
492;2580
486;2592
478;2593
469;2589
466;2586
464;2593
458;2590
451;2581
437;2587
436;2572
430;2566;sl
411;2570
403;2590
363;2636
345;2650
337;2664
336;2700
339;2708
313;2739
375;2799;st
384;2800
393;2801
400;2799
406;2801
405;2808
411;2812
422;2811
434;2810
439;2826
429;2841
438;2852
445;2851
449;2870
445;2875
451;2879
451;2895
449;2899
445;2909
444;2924
446;2943
445;2959
432;2985
435;3004
454;3015
478;2996
486;2997
493;2993
508;2995
520;2993
524;3004
529;3014
543;3014
565;2998
590;2992
604;3000
622;3012
642;2999
650;2994
660;2992
662;2992
646;2977
644;2920
637;2911
626;2898
633;2873
631;2866
635;2791
649;2761
673;2739
698;2732
730;2725
755;2722
753;2672
742;2653
719;2616
712;2612
692;2616
661;2609
658;2591
664;2459;sl
qst;coaNTr##medium#nordTrondelag.png#What county is represented by this coat-of-arms?#Hvilket fylke bruker dette våpenskjoldet?#spn#fra#ger#overridingHint1#overridingHint2
inf;UnDefRegion;NordTrondelagNU#Nord-Trøndelag;10;notUsed;Nord-Trøndelags coat of arms#Nord-Trøndelags våpenskjold#spn#fra#ger;defaulthint1#defaulthint2
663;2993;st
697;3022
694;3051
717;3080
723;3111
772;3160
767;3163
763;3171
749;3166
720;3172
718;3182
717;3185
710;3180
700;3184
680;3170
670;3169
663;3167
659;3166
656;3168
649;3161
640;3155
632;3146
623;3149
606;3149
596;3157
590;3166
583;3166
580;3171
577;3173
558;3176
545;3180
534;3189
533;3202
535;3209
532;3215
534;3221
555;3246
545;3259
548;3268
545;3273
537;3273
537;3276
542;3280
543;3284
539;3293
535;3292
527;3303
503;3302
465;3307
469;3287
464;3282
462;3268
462;3260
455;3256
449;3260
432;3250
423;3249
413;3242
416;3235
424;3227
436;3218
445;3207
450;3199
451;3189
443;3179
438;3173
437;3171
439;3160
439;3156
444;3149
437;3150
434;3151
427;3145
421;3136
421;3130
416;3123
418;3120
410;3122
405;3121
401;3116
399;3123
391;3125
387;3135
392;3140
390;3145
382;3148
378;3156
373;3153
369;3160
366;3158
363;3162
358;3160
358;3156
351;3153
353;3138
346;3134
342;3110
322;3100;sl
316;3097
290;3134
275;3129
251;3105
246;3071
241;3027
254;3005
269;2964
370;2798
375;2797;st
384;2800
393;2801
400;2799
406;2801
405;2808
411;2812
422;2811
434;2810
439;2826
429;2841
438;2852
445;2851
449;2870
445;2875
451;2879
451;2895
449;2899
445;2909
444;2924
446;2943
445;2959
432;2985
435;3004 
445;3010;sl 
454;3015
478;2996
486;2997
493;2993
508;2995
520;2993;st
524;3004
529;3014
543;3014
565;2998
590;2992
604;3000
622;3012
642;2999
650;2994
660;2992
662;2992;sl
qst;coaStr##medium#sorTrondelag.png#What county is represented by this coat-of-arms?#Hvilket fylke bruker dette våpenskjoldet?#spn#fra#ger#overridingHint1#overridingHint2
inf;UnDefRegion;SorTrondelagNU#Sør-Trøndelag;10;notUsed;Coat-of-arms for Sør-Trøndelag#Sør-Trøndelags våpenskjold#spn#fra#ger;defaulthint1#defaulthint2
540;3292;st
